"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2019","OCT THRU DEC","","STATE","ARIZONA","04","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","7,000",""
"SURVEY","2019","OCT THRU DEC","","STATE","ARKANSAS","05","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,600",""
"SURVEY","2019","OCT THRU DEC","","STATE","CALIFORNIA","06","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","136,000",""
"SURVEY","2019","OCT THRU DEC","","STATE","COLORADO","08","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","8,000",""
"SURVEY","2019","OCT THRU DEC","","STATE","CONNECTICUT","09","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","300",""
"SURVEY","2019","OCT THRU DEC","","STATE","FLORIDA","12","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","30,000",""
"SURVEY","2019","OCT THRU DEC","","STATE","GEORGIA","13","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","20,000",""
"SURVEY","2019","OCT THRU DEC","","STATE","HAWAII","15","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,300",""
"SURVEY","2019","OCT THRU DEC","","STATE","IDAHO","16","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","15,500",""
"SURVEY","2019","OCT THRU DEC","","STATE","ILLINOIS","17","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,700",""
"SURVEY","2019","OCT THRU DEC","","STATE","INDIANA","18","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,300",""
"SURVEY","2019","OCT THRU DEC","","STATE","IOWA","19","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","7,500",""
"SURVEY","2019","OCT THRU DEC","","STATE","KANSAS","20","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","650",""
"SURVEY","2019","OCT THRU DEC","","STATE","KENTUCKY","21","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","410",""
"SURVEY","2019","OCT THRU DEC","","STATE","LOUISIANA","22","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","2,300",""
"SURVEY","2019","OCT THRU DEC","","STATE","MAINE","23","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","770",""
"SURVEY","2019","OCT THRU DEC","","STATE","MARYLAND","24","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,100",""
"SURVEY","2019","OCT THRU DEC","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,200",""
"SURVEY","2019","OCT THRU DEC","","STATE","MICHIGAN","26","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","6,500",""
"SURVEY","2019","OCT THRU DEC","","STATE","MINNESOTA","27","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","15,500",""
"SURVEY","2019","OCT THRU DEC","","STATE","MISSISSIPPI","28","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","3,400",""
"SURVEY","2019","OCT THRU DEC","","STATE","MISSOURI","29","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,500",""
"SURVEY","2019","OCT THRU DEC","","STATE","MONTANA","30","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","7,000",""
"SURVEY","2019","OCT THRU DEC","","STATE","NEBRASKA","31","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","2,700",""
"SURVEY","2019","OCT THRU DEC","","STATE","NEW JERSEY","34","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","220",""
"SURVEY","2019","OCT THRU DEC","","STATE","NEW MEXICO","35","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","70",""
"SURVEY","2019","OCT THRU DEC","","STATE","NEW YORK","36","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","10,000",""
"SURVEY","2019","OCT THRU DEC","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","3,200",""
"SURVEY","2019","OCT THRU DEC","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","27,000",""
"SURVEY","2019","OCT THRU DEC","","STATE","OHIO","39","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","2,700",""
"SURVEY","2019","OCT THRU DEC","","STATE","OKLAHOMA","40","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","2,500",""
"SURVEY","2019","OCT THRU DEC","","STATE","OREGON","41","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","15,000",""
"SURVEY","2019","OCT THRU DEC","","STATE","OTHER STATES","","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,340",""
"SURVEY","2019","OCT THRU DEC","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","3,800",""
"SURVEY","2019","OCT THRU DEC","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,900",""
"SURVEY","2019","OCT THRU DEC","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","7,500",""
"SURVEY","2019","OCT THRU DEC","","STATE","TENNESSEE","47","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,300",""
"SURVEY","2019","OCT THRU DEC","","STATE","TEXAS","48","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","17,500",""
"SURVEY","2019","OCT THRU DEC","","STATE","UTAH","49","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","4,400",""
"SURVEY","2019","OCT THRU DEC","","STATE","VERMONT","50","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","190",""
"SURVEY","2019","OCT THRU DEC","","STATE","VIRGINIA","51","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,200",""
"SURVEY","2019","OCT THRU DEC","","STATE","WASHINGTON","53","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","12,500",""
"SURVEY","2019","OCT THRU DEC","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,500",""
"SURVEY","2019","OCT THRU DEC","","STATE","WISCONSIN","55","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","8,500",""
"SURVEY","2019","OCT THRU DEC","","STATE","WYOMING","56","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","3,300",""
"SURVEY","2018","APR THRU JUN","","STATE","ALABAMA","01","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","650",""
"SURVEY","2018","APR THRU JUN","","STATE","ARIZONA","04","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","2,600",""
"SURVEY","2018","APR THRU JUN","","STATE","ARKANSAS","05","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","2,000",""
"SURVEY","2018","APR THRU JUN","","STATE","CALIFORNIA","06","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","110,000",""
"SURVEY","2018","APR THRU JUN","","STATE","COLORADO","08","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","3,000",""
"SURVEY","2018","APR THRU JUN","","STATE","CONNECTICUT","09","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","120",""
"SURVEY","2018","APR THRU JUN","","STATE","FLORIDA","12","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","56,000",""
"SURVEY","2018","APR THRU JUN","","STATE","GEORGIA","13","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","18,000",""
"SURVEY","2018","APR THRU JUN","","STATE","HAWAII","15","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","380",""
"SURVEY","2018","APR THRU JUN","","STATE","IDAHO","16","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","6,500",""
"SURVEY","2018","APR THRU JUN","","STATE","ILLINOIS","17","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","2,300",""
"SURVEY","2018","APR THRU JUN","","STATE","INDIANA","18","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,800",""
"SURVEY","2018","APR THRU JUN","","STATE","IOWA","19","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","4,300",""
"SURVEY","2018","APR THRU JUN","","STATE","KANSAS","20","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","300",""
"SURVEY","2018","APR THRU JUN","","STATE","KENTUCKY","21","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","910",""
"SURVEY","2018","APR THRU JUN","","STATE","LOUISIANA","22","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,400",""
"SURVEY","2018","APR THRU JUN","","STATE","MAINE","23","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","3,100",""
"SURVEY","2018","APR THRU JUN","","STATE","MARYLAND","24","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","370",""
"SURVEY","2018","APR THRU JUN","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","260",""
"SURVEY","2018","APR THRU JUN","","STATE","MICHIGAN","26","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","7,500",""
"SURVEY","2018","APR THRU JUN","","STATE","MINNESOTA","27","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","8,500",""
"SURVEY","2018","APR THRU JUN","","STATE","MISSISSIPPI","28","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","3,400",""
"SURVEY","2018","APR THRU JUN","","STATE","MISSOURI","29","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","390",""
"SURVEY","2018","APR THRU JUN","","STATE","MONTANA","30","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","5,500",""
"SURVEY","2018","APR THRU JUN","","STATE","NEBRASKA","31","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","2,100",""
"SURVEY","2018","APR THRU JUN","","STATE","NEW JERSEY","34","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","270",""
"SURVEY","2018","APR THRU JUN","","STATE","NEW MEXICO","35","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","50",""
"SURVEY","2018","APR THRU JUN","","STATE","NEW YORK","36","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","2,700",""
"SURVEY","2018","APR THRU JUN","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","2,500",""
"SURVEY","2018","APR THRU JUN","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","23,000",""
"SURVEY","2018","APR THRU JUN","","STATE","OHIO","39","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,500",""
"SURVEY","2018","APR THRU JUN","","STATE","OKLAHOMA","40","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,700",""
"SURVEY","2018","APR THRU JUN","","STATE","OREGON","41","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","3,400",""
"SURVEY","2018","APR THRU JUN","","STATE","OTHER STATES","","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","380",""
"SURVEY","2018","APR THRU JUN","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,100",""
"SURVEY","2018","APR THRU JUN","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,300",""
"SURVEY","2018","APR THRU JUN","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","17,000",""
"SURVEY","2018","APR THRU JUN","","STATE","TENNESSEE","47","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,200",""
"SURVEY","2018","APR THRU JUN","","STATE","TEXAS","48","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","38,000",""
"SURVEY","2018","APR THRU JUN","","STATE","UTAH","49","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,900",""
"SURVEY","2018","APR THRU JUN","","STATE","VERMONT","50","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","520",""
"SURVEY","2018","APR THRU JUN","","STATE","VIRGINIA","51","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","500",""
"SURVEY","2018","APR THRU JUN","","STATE","WASHINGTON","53","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","7,500",""
"SURVEY","2018","APR THRU JUN","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","570",""
"SURVEY","2018","APR THRU JUN","","STATE","WISCONSIN","55","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","6,500",""
"SURVEY","2018","APR THRU JUN","","STATE","WYOMING","56","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","2,300",""
"SURVEY","2018","JAN THRU MAR","","STATE","ALABAMA","01","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","820",""
"SURVEY","2018","JAN THRU MAR","","STATE","ARIZONA","04","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","6,000",""
"SURVEY","2018","JAN THRU MAR","","STATE","ARKANSAS","05","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","7,500",""
"SURVEY","2018","JAN THRU MAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","215,000",""
"SURVEY","2018","JAN THRU MAR","","STATE","COLORADO","08","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","4,900",""
"SURVEY","2018","JAN THRU MAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","140",""
"SURVEY","2018","JAN THRU MAR","","STATE","FLORIDA","12","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","39,000",""
"SURVEY","2018","JAN THRU MAR","","STATE","GEORGIA","13","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","25,000",""
"SURVEY","2018","JAN THRU MAR","","STATE","HAWAII","15","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,600",""
"SURVEY","2018","JAN THRU MAR","","STATE","IDAHO","16","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","22,000",""
"SURVEY","2018","JAN THRU MAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","2,400",""
"SURVEY","2018","JAN THRU MAR","","STATE","INDIANA","18","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,000",""
"SURVEY","2018","JAN THRU MAR","","STATE","IOWA","19","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","2,100",""
"SURVEY","2018","JAN THRU MAR","","STATE","KANSAS","20","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","950",""
"SURVEY","2018","JAN THRU MAR","","STATE","KENTUCKY","21","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,200",""
"SURVEY","2018","JAN THRU MAR","","STATE","LOUISIANA","22","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","3,600",""
"SURVEY","2018","JAN THRU MAR","","STATE","MAINE","23","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","410",""
"SURVEY","2018","JAN THRU MAR","","STATE","MARYLAND","24","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,600",""
"SURVEY","2018","JAN THRU MAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,000",""
"SURVEY","2018","JAN THRU MAR","","STATE","MICHIGAN","26","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","7,000",""
"SURVEY","2018","JAN THRU MAR","","STATE","MINNESOTA","27","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","3,900",""
"SURVEY","2018","JAN THRU MAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","2,000",""
"SURVEY","2018","JAN THRU MAR","","STATE","MISSOURI","29","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","1,400",""
"SURVEY","2018","JAN THRU MAR","","STATE","MONTANA","30","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","140",""
"SURVEY","2018","JAN THRU MAR","","STATE","NEBRASKA","31","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","430",""
"SURVEY","2018","JAN THRU MAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","730",""
"SURVEY","2018","JAN THRU MAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","3,900",""
"SURVEY","2018","JAN THRU MAR","","STATE","NEW YORK","36","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","3,700",""
"SURVEY","2018","JAN THRU MAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","4,200",""
"SURVEY","2018","JAN THRU MAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","3,200",""
"SURVEY","2018","JAN THRU MAR","","STATE","OHIO","39","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","4,500",""
"SURVEY","2018","JAN THRU MAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","3,700",""
"SURVEY","2018","JAN THRU MAR","","STATE","OREGON","41","","","","","","","00000000","","HONEY","HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","TOTAL","NOT SPECIFIED","4,800",""
